style,color,status,location,cost,availableDate,price1,price2,price3,price4,price5,userName,userTime,season,ohs,orders,its,pos,division,grp,lot,leadTime,vendorPartNo,shrinkWidth,shrinkHeight,width,cost1,cost2,avgCost,stdCost,vendorColor1,vendorColor2,vendorColor3,actualWidth,active,fabContent,vendDesign1,vendDesign2,vendDesign3,required,atc,uom1,subdivision,type,sizeCat,descript,category,vendor1,vendorPart1,vendor2,vendorPart2,vendor3,vendorPart3,uom2,uom3,updateUser,updateTime,impCat,memo,ldp,customer,fabricType,reserve,reOrderLevel,lstCost,currency1,currency2,currency3,asRaw,id,rawMatType,defaultBomCost,noneInventory,weight,sgtRetailPrice,originalProjection,cost3,uom,lowestNo,bomCost1,bomCost2,bomCost3,bomCost4,bomCost5,allocs,picks,ships,user1,user2,user3,user4,body,bundle,packChk,subStyle,packSizecat,subColor,processType,defBoxType,defQtyPerBox,qtyPerBag,designer,dummy1,lastSoDate,lastPoDate,lastInvoiceDate,lastReceiveDate,userDate,binLocation,binLocation2,receivedQty,subCategory,colorDesc,costSheet,reference1,reference2,totalInvQty,startSellDate,lastEta,webYn,activeYn,userDate1,userDate2,userDate3,firstEta,warehouse,coo,aaqty,otsqty,atsqty,processCutQty,user5,user6,createdDate,fob,ddp,poMemo,ciMemo,fabContentDesc,fg,hsTariffNo,totalQty,invQty,balQty,allocOpen,pickOpen,sosOpen,firstShip,lastShip,imageURL
EVD1147,PINK,ACTIVE,,24.0000,,42.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,6.00,0.00,0.00,"ELEVATOR DISCO","26 DEC",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"KYLIE DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1575,Style,0.0000,,,118.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-05-27 00:00:00",,,,,,,,,PINK,0,,,,,,0,0,,,,,,,0.00,-6.00,-6.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1148,PURPLE,ACTIVE,,15.8000,,35.0000,0.0000,0.0000,0.0000,0.0000,adrian,"2026-05-22 10:43:21",HOL26,0.00,60.00,0.00,0.00,"ELEVATOR DISCO","26 OCT",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"VALERIE DRESS",,,,,,,,,,design,"2026-05-26 11:35:02",,,0.0000,,,,,,,,,N,1647,Style,0.0000,N,0.00,98.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-06-25 20:22:23",,,,,,,,,PURPLE,0,,,,,,0,0,,,,,,,0.00,-60.00,-60.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1149,BROWN,ACTIVE,,24.6000,,42.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,6.00,0.00,0.00,"ELEVATOR DISCO","26 DEC",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,PHOEBE,,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1574,Style,0.0000,,,118.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-06-22 00:00:00",,,,,,,,,BROWN,0,,,,,,0,0,,,,,,,0.00,-6.00,-6.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1150,BROWN,ACTIVE,,23.4000,,35.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,12.00,0.00,0.00,"ELEVATOR DISCO","26 DEC",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"ELSIE DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1573,Style,0.0000,,,98.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-06-16 00:00:00",,,,,,,,,BROWN,0,,,,,,0,0,,,,,,,0.00,-12.00,-12.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1151,PLUM,ACTIVE,,24.0000,,43.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 OCT",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"BETH DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1656,Style,0.0000,,,118.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,PLUM,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1152,BLUSH,ACTIVE,,17.4000,,35.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 DEC",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"MARIBEL DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1559,Style,0.0000,,,98.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,BLUSH,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1153,"BROWN BLUE",ACTIVE,,28.5000,,45.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,18.00,0.00,0.00,"ELEVATOR DISCO","26 NOV",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"AILANI DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1606,Style,0.0000,,,118.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-06-24 00:00:00",,,,,,,,,"BROWN BLUE",0,,,,,,0,0,,,,,,,0.00,-18.00,-18.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1155,"NAVY DOT",ACTIVE,,20.3000,,42.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,6.00,0.00,0.00,"ELEVATOR DISCO","26 DEC",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"ALEXIS DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1581,Style,0.0000,,,118.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-06-16 00:00:00",,,,,,,,,"NAVY DOT",0,,,,,,0,0,,,,,,,0.00,-6.00,-6.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1156,PURPLE,ACTIVE,,27.4000,,46.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,18.00,0.00,0.00,"ELEVATOR DISCO","26 NOV",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"NOELLE DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1607,Style,0.0000,,,128.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-06-10 00:00:00",,,,,,,,,PURPLE,0,,,,,,0,0,,,,,,,0.00,-18.00,-18.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1158,BLACK,ACTIVE,,13.0000,,35.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,24.00,0.00,0.00,"ELEVATOR DISCO","26 DEC",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"REMINGTON DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1585,Style,0.0000,,,98.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-06-16 00:00:00",,,,,,,,,BLACK,0,,,,,,0,0,,,,,,,0.00,-24.00,-24.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1160,NAVY,ACTIVE,,,,42.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 DEC",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"SUNDAY DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1592,Style,0.0000,,,118.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,NAVY,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1162,IVORY,ACTIVE,,17.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-23 08:49:16",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-23 08:51:52",Import,,0.0000,,,,,,,,,N,1734,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,IVORY,0,,,,"2026-06-23 08:49:03",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-23 08:49:16",0.0000,0.0000,,,,,,,,,,,,,,
EVD1165,BLACK,ACTIVE,,19.5000,,36.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 OCT",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"MADELYN DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1643,Style,0.0000,,,78.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,BLACK,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1166,MINT,ACTIVE,,15.7000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 16:19:45",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 16:19:54",Import,,0.0000,,,,,,,,,N,1724,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,MINT,0,,,,"2026-06-22 16:19:29",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 16:19:45",0.0000,0.0000,,,,,,,,,,,,,,
EVD1166A,FLORAL,ACTIVE,,15.9000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 13:52:29",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 16:19:23",Import,,0.0000,,,,,,,,,N,1720,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,FLORAL,0,,,,"2026-06-22 13:52:21",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 13:52:29",0.0000,0.0000,,,,,,,,,,,,,,
EVD1167,"DARK GREY",ACTIVE,,16.5000,,35.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,18.00,0.00,0.00,"ELEVATOR DISCO","26 NOV",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"CLARA MINI DRESS",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1613,Style,0.0000,,,98.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-06-12 00:00:00",,,,,,,,,"DARK GREY",0,,,,,,0,0,,,,,,,0.00,-18.00,-18.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVD1169,PURPLE,ACTIVE,,16.3000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 13:36:24",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 13:38:30",Import,,0.0000,,,,,,,,,N,1702,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,PURPLE,0,,,,"2026-06-22 13:36:08",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 13:36:24",0.0000,0.0000,,,,,,,,,,,,,,
EVD1169A,PURPLE,ACTIVE,,14.5000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 13:37:39",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 13:37:54",Import,,0.0000,,,,,,,,,N,1703,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,PURPLE,0,,,,"2026-06-22 13:37:20",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 13:37:39",0.0000,0.0000,,,,,,,,,,,,,,
EVD1170,BLUSH,ACTIVE,,15.6000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-25 11:17:25",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-25 11:17:37",Import,,0.0000,,,,,,,,,N,1744,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,BLUSH,0,,,,"2026-06-25 11:17:03",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-25 11:17:25",0.0000,0.0000,,,,,,,,,,,,,,
EVD1172,"NAVY WHITE",ACTIVE,,15.2000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-25 11:32:13",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-25 11:32:42",Import,,0.0000,,,,,,,,,N,1753,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,"NAVY WHITE",0,,,,"2026-06-25 11:30:48",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-25 11:32:13",0.0000,0.0000,,,,,,,,,,,,,,
EVD1173,IVORY,ACTIVE,,23.8000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-25 11:22:49",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-25 11:23:00",Import,,0.0000,,,,,,,,,N,1748,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,IVORY,0,,,,"2026-06-25 11:22:34",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-25 11:22:49",0.0000,0.0000,,,,,,,,,,,,,,
EVD1179,FLORAL,ACTIVE,,19.8000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 13:49:17",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 13:49:28",Import,,0.0000,,,,,,,,,N,1715,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,FLORAL,0,,,,"2026-06-22 13:49:04",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 13:49:17",0.0000,0.0000,,,,,,,,,,,,,,
EVD1180,FLORAL,ACTIVE,,17.5000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 13:50:09",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 13:50:18",Import,,0.0000,,,,,,,,,N,1716,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,FLORAL,0,,,,"2026-06-22 13:49:38",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 13:50:09",0.0000,0.0000,,,,,,,,,,,,,,
EVD1187,BLUE,ACTIVE,,16.2000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-25 11:10:31",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-25 11:10:42",Import,,0.0000,,,,,,,,,N,1739,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,BLUE,0,,,,"2026-06-25 11:10:15",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-25 11:10:31",0.0000,0.0000,,,,,,,,,,,,,,
EVD1189,YELLOW,ACTIVE,,26.8000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 16:24:36",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 16:24:45",Import,,0.0000,,,,,,,,,N,1730,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,YELLOW,0,,,,"2026-06-22 16:24:25",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 16:24:36",0.0000,0.0000,,,,,,,,,,,,,,
EVD1190,"WHITE BLACK",ACTIVE,,32.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 16:21:42",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 16:21:49",Import,,0.0000,,,,,,,,,N,1726,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,"WHITE BLACK",0,,,,"2026-06-22 16:21:28",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 16:21:42",0.0000,0.0000,,,,,,,,,,,,,,
EVD1193,YELLOW,ACTIVE,,29.8000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 16:24:03",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 16:24:10",Import,,0.0000,,,,,,,,,N,1729,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,YELLOW,0,,,,"2026-06-22 16:23:52",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 16:24:03",0.0000,0.0000,,,,,,,,,,,,,,
EVD1197,BROWN,ACTIVE,,42.9600,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 13:44:46",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 13:44:59",Import,,0.0000,,,,,,,,,N,1712,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,BROWN,0,,,,"2026-06-22 13:44:28",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 13:44:46",0.0000,0.0000,,,,,,,,,,,,,,
EVD1201,FLORAL,ACTIVE,,17.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,design,"2026-06-22 13:53:47",,0.00,0.00,0.00,0.00,"ELEVATOR DISCO",,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-L,,DRESSES,,,,,,,,,design,"2026-06-22 13:55:38",Import,,0.0000,,,,,,,,,N,1722,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,FLORAL,0,,,,"2026-06-22 13:53:24",,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-06-22 13:53:47",0.0000,0.0000,,,,,,,,,,,,,,
EVD3085,BROWN,ACTIVE,,21.0000,,35.0000,,,,,adrian,"2026-05-22 10:43:21",HOL26,0.00,6.00,0.00,0.00,"ELEVATOR DISCO","26 DEC",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"ARYA ROMPER",,,,,,,,,,adrian,"2026-05-22 10:43:21",,,,,,,,,,,,,1570,Style,0.0000,,,98.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-05-27 00:00:00",,,,,,,,,BROWN,0,,,,,,0,0,,,,,,,0.00,-6.00,-6.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVO7002,BLACK,DROP,,0.0000,,39.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",FW26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 AUG",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"GABRIELE BLAZER",OUTERWEAR,,,,,,,,,adrian,"2026-05-21 15:49:52",,,0.0000,,SUITING,,,,,,,N,1020,Style,0.0000,N,0.00,108.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-02-17 00:00:00",,,,,,,,,BLACK,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
EVO7003,BEIGE,ACTIVE,,0.0000,,28.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",FW26,0.00,54.00,0.00,102.00,"ELEVATOR DISCO","26 JUL",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"LEXI JACKET",OUTERWEAR,,,,,,,,,minji,"2026-04-24 13:36:44",,,0.0000,,"POLY TWILL TENCEL BL",,,,,,,N,973,Style,0.0000,N,0.00,78.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-04-23 00:00:00","2026-04-24 00:00:00",,,,,,,,BEIGE,0,,,,,,0,0,,,,,,,0.00,-54.00,48.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
EVO7004,RED,ACTIVE,,22.8000,,44.0000,0.0000,0.0000,0.0000,0.0000,adrian,"2026-05-22 10:43:21",HOL26,0.00,18.00,0.00,0.00,"ELEVATOR DISCO","26 OCT",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"AMOUR JACKET",,,,,,,,,,design,"2026-05-26 11:27:40",,,0.0000,,,,,,,,,N,1664,Style,0.0000,N,0.00,118.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-06-16 00:00:00",,,,,,,,,RED,0,,,,,,0,0,,,,,,,0.00,-18.00,-18.00,0.00,,,"2026-05-22 10:43:21",0.0000,0.0000,,,,,,,,,,,,,,
EVO7005,NAVY,DROP,,0.0000,,43.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",FW26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 SEP",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"SABRINA BLAZER",OUTERWEAR,,,,,,,,,adrian,"2026-05-21 16:09:00",,,0.0000,,SUITING,,,,,,,N,1104,Style,0.0000,N,0.00,118.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-03-19 00:00:00",,,,,,,,,NAVY,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
EVO7006,OLIVE,DROP,,0.0000,,44.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",FW26,0.00,0.00,0.00,102.00,"ELEVATOR DISCO","26 JUL",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"MARIA CARGO JACKET",OUTERWEAR,,,,,,,,,adrian,"2026-05-22 09:34:42",,,0.0000,,"TENCEL SOFT TWILL",,,,,,,N,1007,Style,0.0000,N,0.00,124.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-03-27 00:00:00","2026-04-24 00:00:00",,,,,,,,OLIVE,0,,,,,,0,0,,,,,,,0.00,0.00,102.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
